# addr,name,comment
# addr forms: 0xNNNNN = file offset | SEG:OFF = relative seg:off | DS:0xNNNN = DS-relative | IMG:0xNNNN = image offset
0x000600,entry,MZ entry point; sets DS/SS=0x0ce2 SP=0x7e78
0x000C26,get_video_mode,startup: int 10h ah=0x0f (get current video mode) -> gs:[0x5232]=al. Records the entry video mode for restore on exit
0x000A99,dos_dup_handle,DOS file-handle dup (ah=0x45) of the handle at gs:[0xa64] if valid (!=-1). Duplicates a file handle
0x000C7C,program_sound_port,"program a sound-hardware register: dx=gs:[0xa9e] (sound base port); out dx,al. Writes to the sound card's I/O port"
GS:0x0A9E,sound_card_base_port,"the sound card's base I/O port (set at init); +6 = status register (polled by 0x0b42/0x0b4e for bit8), written by program_sound_port 0x0c7c. Hardware audio I/O base"
0x000CC0,set_video_mode_saved,restore/set the video mode: al=gs:[0x5232] (the saved entry mode from get_video_mode); int 10h ah=0 (set video mode). Restores the original text mode on exit / sets the saved mode
0x000CEF,mouse_reset_hide,"mouse init: int 33h ax=0 (reset driver), int 33h ax=2 (hide cursor). Initializes the mouse driver with cursor hidden (the game draws its own cursor)"
0x000D4A,mouse_set_hrange,"mouse range: cx=ax(min), dx=bx(max); int 33h ax=7 (set horizontal cursor range). Clamps mouse X to the game's coordinate range"
0x00149B,object_heap_access,"runtime object-heap accessor: es=[0x6726] (object heap segment), lds si,[0x672c] (lookup table); di=[si+0x10]; test es:[di],0x118 (object flags). Reads a live object from the runtime heap via the 0x672c lookup - the object-instance heap access (es:0x6726 is the runtime object heap)"
0x00155F,open_file_c1,resource open: lcall 0x1ce:0x509 (prep); dx=0xc1 (filename in the string seg); ax=0x3d00; int21h (DOS open). Opens a specific resource file (name at gs:0xc1)
0x0014CA,presentation_state_set,"presentation state set: if [0xb13]&2, [0xa32]=1 and [0x2793]|=4 (mark presentation active/pending). Sets the dialogue/presentation-active flags"
GS:0x6726,object_heap_segment,segment of the runtime object/instance heap (es:[0x6726]); accessed via the 0x672c lookup table by object_heap_access 0x149b. Holds live object instances (the runtime-gated nav destinations + scene objects)
0x0017D9,back_buffer_init,"back-buffer setup: si=0xea; les di,[0x5229] (linear back-buffer); clear [0x5b53]=0, [0x5b57]=0 (render-ready flags). Initializes the linear composition buffer + its state flags"
0x0017FE,set_screen_page_c000,set the VGA display page: gs:[0x5219]=0xc000 (page offset). Selects the visible VGA page (0xc000 = the high page in mode-X double buffering)
0x001A77,presentation_flags_init,presentation state init: al=0x67; [0x67bc]=0x67; [0x67aa]&=0xfc (clear low 2 bits); [0x67ba]=0x67. Resets the dialogue/presentation-ready flags to their armed state
0x001B4B,state_snapshot_2739,"state snapshot/copy: if [0x2739]&1, si=0x161, di=0x270d, movsd copies a state block from 0x161 to 0x270d and increments [0x2738] (a double-buffer/snapshot of presentation state). Gated conditional state save"
0x00000000,coverage_note_e8_false_positives,"NOTE on coverage: the raw E8-relative scan (~360 'near-call targets') includes FALSE POSITIVES - 0xE8 bytes that are operands/data mid-instruction, not real call sites. Verified real function starts are preceded by ret/retf + a clean push prologue. So the true function count is BELOW ~360 and the ~256 labeled fraction is HIGHER than raw-count implies. Label only ret-preceded clean-prologue targets to avoid mislabeling data"
0x002665,strlen,null-terminated string length: cx=0xffff; repne scasb (scan es:di for 0); neg cx -> length. Standard C strlen helper
0x002B6B,file_create,DOS file create: call 0x27c3 (path setup); store gs:[0xa92]=eax; ax=0x3c00; int21h (DOS create/truncate file). Creates a file (temp/save/scratch)
0x002901,file_open_wrapper,file-open wrapper: dx=si (filename); push cs; call path_builder_gs_relative 0x2693; then DOS-open the assembled path. A resource open via the path builder
0x0027E9,dos_set_drive_and_chdir,"DRIVE + DIRECTORY setup, NOT character output (audit-fixes #351 corrects a label that was wrong in its interrupt, its function and its name). Gated on [0x0AE0]&1: `mov ah,0x0E / mov dl,[0x01B9] / int 0x21` @0x27F7..0x27FD is DOS SELECT DEFAULT DRIVE with DL = the drive byte -- the old label read AH=0x0E as a BIOS teletype call and named the wrong interrupt; the instruction here is INT 21h. It then does `mov dx,0x01DA / mov ah,0x3B` @0x27FF, DOS CHDIR to the path at DS:0x01DA. So this is the launch-path setup (cf. the game's `WRIC:\cblood\` argument), not console output."
0x002DBE,vga_attribute_write,"VGA attribute-controller write: dx=0x3c0 (attribute address/data port); al=index (0x31 = palette/overscan), out dx,al then the value. Programs the VGA attribute registers (palette mapping / border colour)"
0x002F18,linear_to_segment,"32-bit-linear to real-mode segment conversion: shr ecx,4 (linear >> 4 = paragraph); mov ds,cx. Converts a 32-bit linear address into a real-mode segment:offset for banked/large-memory access"
0x002DE2,blood_prng_next,"THE PRNG -- this IS 0x01CE:0x0B02 (file = 0x600 + 0x1CE*16 + 0xB02). Hedge removed 2026-07-24: it was labelled a hash/checksum that might be an auxiliary PRNG. AX IN is the MODULUS, AX OUT the value; the 8-round rcr/rcl loop threads a carry through the mixing bytes cs:[0xAF0]/[0xAF1] beside the seed word cs:[0xAEE]. Confirmed three ways: every call site passes a modulus in AX (0x6339 with 5, 0xB8AB with 10, VM 0xA2 at 0x6588), the port ships a faithful implementation of 0x01CE:0x0B02 as ship3d::BloodPrng::next, and 0x2DD3 seeds it from the CMOS RTC seconds"
0x003106,gfx_plot_modex_variants,"family of clipped mode-X plot/span primitives (0x3106/0x3192/0x3225/0x356e): each clips dx(y) vs gs:[0x523b]/[0x5239] like graphics_plot_modex 0x3428, differing in the shape/vertical offset (sub cx,0xa or 8). The game's set of low-level draw primitives (point/short-span/etc.)"
0x0036EA,gfx_draw_to_page,"draw to the VGA display page: les di,gs:[0x5219] (display page ptr); ch=dl; x offset = bx<<4. Renders directly into the visible VGA page (vs the linear back-buffer)"
0x003775,order_two_coords,"order/sort two coordinate pairs: cmp bx,dx; if out of order xchg dx,bx and bp,cx. Ensures p0<=p1 for a span/line draw (line-clipping min/max helper)"
0x003E46,full_screen_blit,"full-screen copy: les di,gs:[0x5221] (display); cx=0x3e80 (16000); rep movsd (16000 dwords = 64000 bytes = entire 320x200 frame) from si into the display buffer. The full-frame present/copy (whole-screen page copy)"
0x003B45,composite_draw_a,"composite shape draw: call 0x32ac + call gfx_clipped_draw 0x3321 (two plot primitives with xchg bp,dx between). Draws a filled/compound shape from the clipped primitives"
0x003B65,composite_draw_b,composite shape draw: call 0x39bb + call 0x3ab3. Another filled/compound shape via the plot-primitive family
0x003972,display_buffer_save,display-buffer save/clear: ds=ax; si=0x6612; push [0x5221] (save display ptr); [0x5221]=0. Saves + resets the display buffer pointer (for a page swap/restore)
0x00713D,vm_state_record_processor,"VM state-record processor: lds si,gs:[0x6724] (object/line-record state table); les di,gs:[0x672c] (lookup); bp=0x24fb (dispatch base); si=gs:[0x6752]. Walks/processes the state records - part of the per-frame VM presentation update"
0x00755E,index_lookup_dca,index-table lookup: di=0xdca; lodsb al (operand); dec al; cbw (index-1 signed). Indexes a table at DS:0xdca by the script operand
0x007788,fs_name_area_read,read from the FS resource-name area: es=fs; di=0xc74 (near the FS:0x0c04 resource-name table); lodsb - reads a resource name/entry indexed by the script
0x00071CF,vm_lookup_prep,VM lookup prep (also 0x721a): call table_672c_process 0x604e; si=0x6a16 (the processed lookup output). Prepares the 0x672c->0x6a16 lookup for VM record resolution
0x00994D,matrix3d_mul_fixed,"fixed-point 3D matrix multiply (family 0x994d/0x9982/0x99a5 = the matrix product rows): imul dword [si+off1] * [si+off2]; sar eax,0xf (Q15 fixed-point >>15); stosd es:[di]. Computes the rotation/projection matrix element products - the ship-3D / object-3D transform math (native counterpart to ship3d.rs build_ship_3d_projection_matrix)"
0x0097D7,angle_wrap_180,"ADDRESS CORRECTED 0x97D6 -> 0x97D7 (audit-fixes #386): 0x97D6 is the 0x1E immediate of `add bx,0x1e` @0x97D4, and decoding from it renders the phantom `push ds`. The block starts at the `cmp bx,0x168`. Angle normalization: if bx>=0x168 (360) subtract 360; shr bx,1 (->0..180). Wraps a 0..360 angle into the 0..180 half-range used by the trig/projection tables"
0x00963F,matrix_table_clear_2a1b,clear the 3D matrix/object table: bp=0x2a1b; cx=6 records; [bp]=0; bp+=0x18 (24-byte stride). Zeros 6x 24-byte records (the per-object transform slots at 0x2a1b)
0x00BBB3,audio_playback_gated,SND/VOC audio playback+mix family (0xbbb3/0xbc50/0xbdb7): gated on gs:[0xade]&1 (sound enabled) and gs:[0xba3]&1; processes/mixes a sound clip into the audio output. The core software audio-mixing routines
0x00B7E3,audio_process_ade,audio processing routine gated on [0xade]&1 (sound) + [0xadf]&1; part of the SND playback path (feeds the driver callback / mixer)
0x00BD26,ems_map_page_and_copy,"EMS PAGE MAP + 16KB COPY, not a DOS IOCTL (audit-fixes #351). `mov ax,0x4400` @0xBD3B looks like the DOS IOCTL function and the old label read it that way -- but the very next instruction is `int 0x67` @0xBD3E, the EMS entry point, so AH=0x44 is the EMS MAP-HANDLE-PAGE function with BX = the handle (from AX) and DX = gs:[0x0A60]. It is followed by `mov cx,0x1000 / rep movsd` @0xBD40, copying 0x1000 dwords = 16384 bytes = EXACTLY one EMS page. The AX value is the same in both APIs; only the interrupt distinguishes them."
0x00BD8D,ems_page_offset_split,EMS address split: cx=ax>>2; ax<<=0xe (14) -> dx. Splits a value into an EMS 16KB-page number + offset (the banked-memory addressing math)
0x00BD4E,ems_buffer_setup,EMS buffer setup: ds=bx; si=0xa6c; [si]=0x4000 (16KB EMS page size); bx=[0xa5e]. Initializes an EMS page-mapped buffer
0x004086,file_read,DOS file read: [0x5b55]=1; cx=2 (or size); ax=0x3f00; bx=di (handle); int21h (read from file into buffer). Reads bytes from an open resource file
0x00414E,entity_record_setter,entity record write: ds=gs; si=0x6212 + id<<5 (entity_object_table[id]); writes a field into the 32-byte entity record. Part of the object-instance accessor set
0x0041F0,entity_flag_accessors,entity flag get/set family (0x41f0/0x426d/0x42ab/0x4374): bx=0x6212 + id<<5; read/modify a flag field (word at gs:[bx] or byte at +offset) of the entity_object_table record. Variants of the entity flag accessors (get_flags 0x41c3 / transition 0x41d1 etc.)
0x004240,range_count,count/length calc: cx = bx - ax + 1 (inclusive range length). A span-length helper
0x005314,resource_get_flags,resource-table flags getter: bx=handle<<3; return ax = fs:[bx+2] (flags word of the 8-byte resource-table entry). Companion to resource_handle_resolve 0x5320
0x00533C,resource_get_field4,resource-table +4 getter: bx=handle<<3; return eax = fs:[bx+4] (the dword at +4 of the entry - resource size or data offset)
0x005356,resource_clear_flag,"resource-table flag clear: bx=handle<<3; and fs:[bx+2],0xfffd (clear bit1 of the entry flags). Resets a resource-state bit"
0x005365,resource_is_loaded,resource loaded-check: bx=handle<<3; test fs:[bx+2] bit0 (loaded flag). Returns whether the resource is currently loaded
0x005A74,vm_state_processor,"per-run VM state processor (called by vm_run_wrapper 0x55f5): lds si,gs:[0x6724] (state table), les di,gs:[0x672c]+0x10 (lookup); walks the object/line-record state before the exec loop. Prepares/updates the VM state each run"
0x008A4E,camera_fsm_state_gate,"camera-approach FSM gate: test [0x27df]&7 (the DS:0x27DF camera-approach phase, ship3d.rs Ship3dCameraApproach); set [0xa32]=1, clear [0x278a]. Gates on the camera state machine phase"
DS:0x65F2,ui_region_table,table of 8-byte clickable-UI-region records (0x1f entries) at DS:0x65f2; scanned by ui_region_table_scan 0x82c3 for hit-testing (mouse_hit_test 0x8269)
0x009AA4,project_perspective_x,"3D->2D perspective projection X (family 0x9aa4/0x9c69): sar eax,7 (val>>7); cdq; idiv ecx (divide by depth); add ax,0xa0 (160 = screen centre x). Projects a transformed 3D x coordinate to screen x. The native project_ship_3d_point X (ship3d.rs)"
0x009AD9,project_perspective_y,3D->2D perspective projection Y (family 0x9ad9/0x9c9e): val>>7 / depth + 0x64 (100 = screen centre y). Projects 3D y to screen y. The native perspective-projection Y
0x009B48,draw_vertex_list,"vertex-list/polyline draw: lds si,gs:[0x5221] (display); si=[bp] vertex ptr; loop while si!=-1 (0xffff terminator). Draws a 3D polyline/vertex list (the ship-HUD pyramid/route skyline)"
0x000950,get_rtc_date,read the real-time clock date: ah=4; int 1Ah (BIOS get RTC date); al=dl; call bcd_to_binary 0x986. Reads + decodes the CMOS RTC date (used for the PRNG seed + any date logic)
0x000D0E,poll_mouse,"poll the mouse: ax=3; int 33h (get position + button status); store gs:[0xa2a]=cx (x), gs:[0xa2c]=dx (y). Reads the mouse cursor position each frame (bx=buttons -> [0xa3e]). Feeds mouse_hit_test 0x8269"
0x000D75,set_vga_segment,set the VGA video-memory segment: gs:[0x5223]=0xa000 (the VGA graphics segment A000:0). Establishes the base segment for direct VGA writes
0x000E08,display_message,display a message string (family 0x0dd8/0x0e08/0x0e36): si=message index (0x73/0x7d/...); lcall 0x299:0x75a (format+render the message). Shows a HUD/status/error message by id
0x001344,ae6_gated_processor,family of routines (0x1344/0x1397/0x13c4) gated on gs:[0xae6]&1 (a mode flag - intro/special state); es=gs then process/copy. Mode-conditional processing
0x0026CF,resource_close_check,"resource-handle close check: cmp gs:[0xa86],0; if a handle is open, close/release it before reuse. Guards resource-handle reuse"
0x00280F,resource_lookup_helper,resource lookup helper: push cs; call resource_name_lookup 0x28ca; ebp result. Resolves a resource by its name-table entry (used in the load path)
0x002E73,fullscreen_op,full-screen (0xfa00=64000-byte) operation: ebp=0xfa00 budget; 32-bit fill/copy loop over the whole 320x200 frame. A screen clear/fill or bulk-decode over the full framebuffer
0x006433,dic_word_lookup,"DIC dictionary lookup: lds si,gs:[0x6728] (the DIC far pointer = the text-word dictionary); les di,gs:[0x672c]; si+=ax (word offset). Fetches a dictionary word for 0xA6 TEXT assembly (the b1b2 dictionary-word offsets)"
0x00647B,scan_zero_word,0x0000-word-terminated operand scanner: cx=0xffff; loop lodsw until a zero word. This is the length-0 opcode operand-advance (0xA8/0xAC/0xCC/0xD3) documented in dead_ends sess 001 - scans the variable operand to its 0x0000 terminator
0x0067A7,strlen_b,null-terminated string length (repne scasb variant of strlen 0x2665): cx=0xffff; scan es:di for 0; neg cx = length
0x008CCE,nav_camera_state_check,"per-frame NAV/CAMERA update (gated [0x278B] view-state, [0x278A]&1). Calls object-count gate 0x4DA:0x1E7A; if nonzero runs object_population_loop 0x8D2A -> entity_object_populate 0x40D0, activating the loaded world objects incl. nav destinations 0x15..0x1F. So destinations appear only in the nav view with a world loaded; empty at the console (count 0). Head of the #3/#6 activation chain"
0x009510,presentation_mode_check,presentation-mode gate: ax=[0x2793]; and 0xff0f; test 2 -> branch on the presentation-active bit of [0x2793]
0x0093F5,screen_mode_check,screen-mode gate: test [0x27e2]&2 and [0x5e64]&1 -> branch. Guards a screen/render mode-specific path
0x009982,matrix3d_mul_rows,matrix3d_mul_fixed sibling rows (0x9982/0x99a5/0x99da): same Q15 fixed-point matrix-element products (imul [si+off]*[si+off]; sar 0xf; stosd) as 0x994d - the remaining rotation/projection matrix rows
0x002FA6,vga_dac_clear,"NAME CORRECTED (audit-fixes #412; was gfx_display_draw_family, which described a family this routine is not in). 0x2FA6 is the VGA DAC BLANK: push ax/cx/dx; mov dx,0x3c8; xor al,al; out dx,al (reset the PEL write index); inc dl (-> 0x3c9); mov cx,0x300; then `out dx,al` / `loop 0x2FB4` writing 768 ZERO bytes = all 256 palette entries blanked; pop dx/cx/ax. It contains NO lds/les and never touches gs:[0x5221]. The draw family IS real but starts at 0x2FBB -- 0x2FBB and 0x3000 both open `lds si, ptr gs:[0x5221]` and already carry their own labels blit_page_5221_a/_b. PORT: src/recomp/io_lift.rs func_2fa6, which had the right name all along"
0x00221F,object_heap_672e_access,"second object-heap accessor (0x221f/0x2224): mov ds,gs:[0x672e] (object-heap data segment, paired with the 0x6726 heap seg + 0x672c lookup). Accesses a live object's data. Object-instance heap access family"
