scenario	script	object	list_index	node_offset	selector_offset	selector	menu_row	choice_offset	choice	dialogue_events
script5:Yoko:0efd:0	SCRIPT5	Yoko	1	0x0efd	0x2cd0	Sinox	0	0x1062	bye_bye	4
script5:Yoko:0efd:1	SCRIPT5	Yoko	1	0x0efd	0x2cd0	Sinox	1	0x0001	talk	4
script5:Yoko:0efd:2	SCRIPT5	Yoko	1	0x0efd	0x2cd0	Sinox	2	0x2a86	race	4
script5:Yoko:0efd:3	SCRIPT5	Yoko	1	0x0efd	0x2cd0	Sinox	3	0x0224	like	4
script5:Yoko:0efd:4	SCRIPT5	Yoko	1	0x0efd	0x2cd0	Sinox	4	0x2a7e	science	4
script5:Yoko:0efd:5	SCRIPT5	Yoko	1	0x0efd	0x2cd0	Sinox	5	0x0a9c	news	4
script5:Yoko:0efd:6	SCRIPT5	Yoko	1	0x0efd	0x2cd0	Sinox	6	0x2a5d	television	4
script5:Yoko:0f85:0	SCRIPT5	Yoko	1	0x0f85	0x2e77	Tromp	0	0x1062	bye_bye	3
script5:Yoko:0f85:1	SCRIPT5	Yoko	1	0x0f85	0x2e77	Tromp	1	0x0001	talk	3
script5:Yoko:0f85:2	SCRIPT5	Yoko	1	0x0f85	0x2e77	Tromp	2	0x2a86	race	3
script5:Yoko:0f85:3	SCRIPT5	Yoko	1	0x0f85	0x2e77	Tromp	3	0x0936	know	3
script5:Yoko:0f85:4	SCRIPT5	Yoko	1	0x0f85	0x2e77	Tromp	4	0x27d8	trunk	3
script5:Yoko:0fe3:0	SCRIPT5	Yoko	1	0x0fe3	0x2bfd	Migrax	0	0x1062	bye_bye	4
script5:Yoko:0fe3:1	SCRIPT5	Yoko	1	0x0fe3	0x2bfd	Migrax	1	0x0001	talk	4
script5:Yoko:0fe3:2	SCRIPT5	Yoko	1	0x0fe3	0x2bfd	Migrax	2	0x2a86	race	4
script5:Yoko:0fe3:3	SCRIPT5	Yoko	1	0x0fe3	0x2bfd	Migrax	3	0x2395	brain	4
script5:Yoko:0fe3:4	SCRIPT5	Yoko	1	0x0fe3	0x2bfd	Migrax	4	0x08a0	money	4
script5:Yoko:1057:0	SCRIPT5	Yoko	1	0x1057	0x1cbc	Buggol	0	0x1062	bye_bye	6
script5:Yoko:1057:1	SCRIPT5	Yoko	1	0x1057	0x1cbc	Buggol	1	0x0001	talk	6
script5:Yoko:1057:2	SCRIPT5	Yoko	1	0x1057	0x1cbc	Buggol	2	0x2a86	race	6
script5:Yoko:1057:3	SCRIPT5	Yoko	1	0x1057	0x1cbc	Buggol	3	0x2fa5	election	6
script5:Yoko:1057:4	SCRIPT5	Yoko	1	0x1057	0x1cbc	Buggol	4	0x2fae	president	6
script5:Yoko:1057:5	SCRIPT5	Yoko	1	0x1057	0x1cbc	Buggol	5	0x0a9c	news	6
script5:Yoko:1057:6	SCRIPT5	Yoko	1	0x1057	0x1cbc	Buggol	6	0x2a68	politics	6
script5:Yoko:110d:0	SCRIPT5	Yoko	1	0x110d	0x225b	ondoyant	0	0x1062	bye_bye	6
script5:Yoko:110d:1	SCRIPT5	Yoko	1	0x110d	0x225b	ondoyant	1	0x0001	talk	6
script5:Yoko:110d:2	SCRIPT5	Yoko	1	0x110d	0x225b	ondoyant	2	0x2a86	race	6
script5:Yoko:110d:3	SCRIPT5	Yoko	1	0x110d	0x225b	ondoyant	3	0x300f	emotion	6
script5:Yoko:110d:4	SCRIPT5	Yoko	1	0x110d	0x225b	ondoyant	4	0x0a9c	news	6
script5:Yoko:110d:5	SCRIPT5	Yoko	1	0x110d	0x225b	ondoyant	5	0x3017	feeling	6
script5:Yoko:11cd:0	SCRIPT5	Yoko	1	0x11cd	0x2e7d	Tubular_brain	0	0x1062	bye_bye	3
script5:Yoko:11cd:1	SCRIPT5	Yoko	1	0x11cd	0x2e7d	Tubular_brain	1	0x0001	talk	3
script5:Yoko:11cd:2	SCRIPT5	Yoko	1	0x11cd	0x2e7d	Tubular_brain	2	0x0a9c	news	3
script5:Yoko:1219:0	SCRIPT5	Yoko	1	0x1219	0x2e6f	Slimers	0	0x1062	bye_bye	6
script5:Yoko:1219:1	SCRIPT5	Yoko	1	0x1219	0x2e6f	Slimers	1	0x0001	talk	6
script5:Yoko:1219:2	SCRIPT5	Yoko	1	0x1219	0x2e6f	Slimers	2	0x2a40	information	6
script5:Yoko:1302:0	SCRIPT5	Yoko	1	0x1302	0x2d1d	art	0	0x1062	bye_bye	7
script5:Yoko:1302:1	SCRIPT5	Yoko	1	0x1302	0x2d1d	art	1	0x0001	talk	7
script5:Yoko:1302:2	SCRIPT5	Yoko	1	0x1302	0x2d1d	art	2	0x2d04	music	7
script5:Yoko:1302:3	SCRIPT5	Yoko	1	0x1302	0x2d1d	art	3	0x3055	painting	7
script5:Yoko:1302:4	SCRIPT5	Yoko	1	0x1302	0x2d1d	art	4	0x2a71	reproduction	7
script5:Yoko:1302:5	SCRIPT5	Yoko	1	0x1302	0x2d1d	art	5	0x3083	book	7
script5:Yoko:13da:0	SCRIPT5	Yoko	1	0x13da	0x2a68	politics	0	0x1062	bye_bye	7
script5:Yoko:13da:1	SCRIPT5	Yoko	1	0x13da	0x2a68	politics	1	0x0001	talk	7
script5:Yoko:13da:2	SCRIPT5	Yoko	1	0x13da	0x2a68	politics	2	0x2a4c	peace	7
script5:Yoko:13da:3	SCRIPT5	Yoko	1	0x13da	0x2a68	politics	3	0x2a52	war	7
script5:Yoko:13da:4	SCRIPT5	Yoko	1	0x13da	0x2a68	politics	4	0x30e1	weapon	7
script5:Yoko:14a6:0	SCRIPT5	Yoko	1	0x14a6	0x2a4c	peace	0	0x1062	bye_bye	4
script5:Yoko:14a6:1	SCRIPT5	Yoko	1	0x14a6	0x2a4c	peace	1	0x0001	talk	4
script5:Yoko:14a6:2	SCRIPT5	Yoko	1	0x14a6	0x2a4c	peace	2	0x1e00	family	4
script5:Yoko:152c:0	SCRIPT5	Yoko	1	0x152c	0x2a52	war	0	0x1062	bye_bye	5
script5:Yoko:152c:1	SCRIPT5	Yoko	1	0x152c	0x2a52	war	1	0x0001	talk	5
script5:Yoko:152c:2	SCRIPT5	Yoko	1	0x152c	0x2a52	war	2	0x2a4c	peace	5
script5:Yoko:152c:3	SCRIPT5	Yoko	1	0x152c	0x2a52	war	3	0x3138	slave	5
script5:Yoko:152c:4	SCRIPT5	Yoko	1	0x152c	0x2a52	war	4	0x313e	power	5
script5:Yoko:15be:0	SCRIPT5	Yoko	1	0x15be	0x2a71	reproduction	0	0x1062	bye_bye	11
script5:Yoko:15be:1	SCRIPT5	Yoko	1	0x15be	0x2a71	reproduction	1	0x0001	talk	11
script5:Yoko:15be:2	SCRIPT5	Yoko	1	0x15be	0x2a71	reproduction	2	0x14a3	laugh	11
script5:Yoko:15be:3	SCRIPT5	Yoko	1	0x15be	0x2a71	reproduction	3	0x24f3	idea	11
script5:Yoko:15be:4	SCRIPT5	Yoko	1	0x15be	0x2a71	reproduction	4	0x3157	female	11
script5:Yoko:16fe:0	SCRIPT5	Yoko	1	0x16fe	0x2a7e	science	0	0x1062	bye_bye	7
script5:Yoko:16fe:1	SCRIPT5	Yoko	1	0x16fe	0x2a7e	science	1	0x0001	talk	7
script5:Yoko:16fe:2	SCRIPT5	Yoko	1	0x16fe	0x2a7e	science	2	0x30e1	weapon	7
script5:Yoko:17d2:0	SCRIPT5	Yoko	1	0x17d2	0x2a8b	consumerism	0	0x1062	bye_bye	6
script5:Yoko:17d2:1	SCRIPT5	Yoko	1	0x17d2	0x2a8b	consumerism	1	0x0001	talk	6
script5:Yoko:17d2:2	SCRIPT5	Yoko	1	0x17d2	0x2a8b	consumerism	2	0x31d6	food	6
script5:Honk:1873:0	SCRIPT5	Honk	2	0x1873	0x0001	talk	0	0x1062	bye_bye	4
script5:Honk:1873:1	SCRIPT5	Honk	2	0x1873	0x0001	talk	1	0x3212	optimization	4
script5:Honk:1873:2	SCRIPT5	Honk	2	0x1873	0x0001	talk	2	0x321f	consultation	4
script5:Honk:1873:3	SCRIPT5	Honk	2	0x1873	0x0001	talk	3	0x322c	explanations	4
script5:Honk:1873:4	SCRIPT5	Honk	2	0x1873	0x0001	talk	4	0x3239	calm_down	4
script5:Honk:1873:5	SCRIPT5	Honk	2	0x1873	0x0001	talk	5	0x2f12	play	4
script5:Honk:1873:6	SCRIPT5	Honk	2	0x1873	0x0001	talk	6	0x3243	win	4
script5:Honk:1873:7	SCRIPT5	Honk	2	0x1873	0x0001	talk	7	0x3247	lose	4
script5:Honk:1873:8	SCRIPT5	Honk	2	0x1873	0x0001	talk	8	0x09ea	help	4
script5:Honk:18fb:0	SCRIPT5	Honk	2	0x18fb	0x2f12	play	0	0x0001	talk	12
script5:Honk:18fb:1	SCRIPT5	Honk	2	0x18fb	0x2f12	play	1	0x1587	click	12
script5:Honk:18fb:2	SCRIPT5	Honk	2	0x18fb	0x2f12	play	2	0x3284	dialog	12
script5:Honk:18fb:3	SCRIPT5	Honk	2	0x18fb	0x2f12	play	3	0x328b	fair_play	12
script5:Honk:1af5:0	SCRIPT5	Honk	2	0x1af5	0x3243	win	0	0x0001	talk	8
script5:Honk:1af5:1	SCRIPT5	Honk	2	0x1af5	0x3243	win	1	0x3377	willpower	8
script5:Honk:1af5:2	SCRIPT5	Honk	2	0x1af5	0x3243	win	2	0x3381	strength	8
script5:Honk:1af5:3	SCRIPT5	Honk	2	0x1af5	0x3243	win	3	0x338a	bravery	8
script5:Honk:1af5:4	SCRIPT5	Honk	2	0x1af5	0x3243	win	4	0x3392	pride	8
script5:Honk:1c71:0	SCRIPT5	Honk	2	0x1c71	0x3247	lose	0	0x0001	talk	13
script5:Honk:1c71:1	SCRIPT5	Honk	2	0x1c71	0x3247	lose	1	0x2f17	fear	13
script5:Honk:1c71:2	SCRIPT5	Honk	2	0x1c71	0x3247	lose	2	0x345a	weakness	13
script5:Honk:1c71:3	SCRIPT5	Honk	2	0x1c71	0x3247	lose	3	0x3463	complain	13
script5:Honk:1c71:4	SCRIPT5	Honk	2	0x1c71	0x3247	lose	4	0x346c	anger	13
script5:Honk:1c71:5	SCRIPT5	Honk	2	0x1c71	0x3247	lose	5	0x12a5	break	13
script5:Honk:1c71:6	SCRIPT5	Honk	2	0x1c71	0x3247	lose	6	0x2acb	cry	13
script5:Honk:1e5b:0	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	0	0x0001	talk	20
script5:Honk:1e5b:1	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	1	0x3564	switch_off	20
script5:Honk:1e5b:2	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	2	0x12a5	break	20
script5:Honk:1e5b:3	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	3	0x356f	endless_lives	20
script5:Honk:1e5b:4	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	4	0x357d	disjoncter	20
script5:Honk:1e5b:5	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	5	0x3588	contest	20
script5:Honk:1e5b:6	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	6	0x3590	tips	20
script5:Honk:1e5b:7	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	7	0x3595	presents	20
script5:Honk:1e5b:8	SCRIPT5	Honk	2	0x1e5b	0x09ea	help	8	0x359e	messages	20
script5:Honk:2181:0	SCRIPT5	Honk	2	0x2181	0x3212	optimization	0	0x0001	talk	11
script5:Honk:2181:1	SCRIPT5	Honk	2	0x2181	0x3212	optimization	1	0x3759	speed	11
script5:Honk:2181:2	SCRIPT5	Honk	2	0x2181	0x3212	optimization	2	0x375f	telephone	11
script5:Honk:2181:3	SCRIPT5	Honk	2	0x2181	0x3212	optimization	3	0x3769	keyboard	11
script5:Honk:2181:4	SCRIPT5	Honk	2	0x2181	0x3212	optimization	4	0x1597	mouse	11
script5:Honk:2181:5	SCRIPT5	Honk	2	0x2181	0x3212	optimization	5	0x3772	joystick	11
script5:Honk:2181:6	SCRIPT5	Honk	2	0x2181	0x3212	optimization	6	0x377b	screen	11
script5:Honk:2181:7	SCRIPT5	Honk	2	0x2181	0x3212	optimization	7	0x3782	CDROM	11
script5:Honk:2181:8	SCRIPT5	Honk	2	0x2181	0x3212	optimization	8	0x2d04	music	11
script5:Honk:2181:9	SCRIPT5	Honk	2	0x2181	0x3212	optimization	9	0x3788	sounds	11
script5:Honk:244b:0	SCRIPT5	Honk	2	0x244b	0x321f	consultation	0	0x0001	talk	1
script5:Honk:244b:1	SCRIPT5	Honk	2	0x244b	0x321f	consultation	1	0x3980	therapy	1
script5:Honk:244b:2	SCRIPT5	Honk	2	0x244b	0x321f	consultation	2	0x3988	graphology	1
script5:Honk:247b:0	SCRIPT5	Honk	2	0x247b	0x3980	therapy	0	0x0001	talk	22
script5:Honk:247b:1	SCRIPT5	Honk	2	0x247b	0x3980	therapy	1	0x399e	ego	22
script5:Honk:247b:2	SCRIPT5	Honk	2	0x247b	0x3980	therapy	2	0x39a2	super_ego	22
script5:Honk:247b:3	SCRIPT5	Honk	2	0x247b	0x3980	therapy	3	0x39ac	under_ego	22
script5:Honk:247b:4	SCRIPT5	Honk	2	0x247b	0x3980	therapy	4	0x39b6	end_of_month	22
script5:Honk:247b:5	SCRIPT5	Honk	2	0x247b	0x3980	therapy	5	0x39c3	libido	22
script5:Honk:247b:6	SCRIPT5	Honk	2	0x247b	0x3980	therapy	6	0x39ca	who	22
script5:Honk:247b:7	SCRIPT5	Honk	2	0x247b	0x3980	therapy	7	0x093b	where	22
script5:Honk:247b:8	SCRIPT5	Honk	2	0x247b	0x3980	therapy	8	0x1281	when	22
script5:Honk:247b:9	SCRIPT5	Honk	2	0x247b	0x3980	therapy	9	0x03e5	what	22
script5:Honk:247b:10	SCRIPT5	Honk	2	0x247b	0x3980	therapy	10	0x0665	how	22
script5:Honk:247b:11	SCRIPT5	Honk	2	0x247b	0x3980	therapy	11	0x39ce	why	22
script5:Honk:27df:0	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	0	0x0001	talk	13
script5:Honk:27df:1	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	1	0x0a86	one	13
script5:Honk:27df:2	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	2	0x1c11	two	13
script5:Honk:27df:3	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	3	0x05c4	three	13
script5:Honk:27df:4	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	4	0x1c15	four	13
script5:Honk:27df:5	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	5	0x2358	five	13
script5:Honk:27df:6	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	6	0x1c1a	six	13
script5:Honk:27df:7	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	7	0x29d1	seven	13
script5:Honk:27df:8	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	8	0x1c1e	eight	13
script5:Honk:27df:9	SCRIPT5	Honk	2	0x27df	0x3239	calm_down	9	0x3b47	nine	13
script5:Honk:293d:0	SCRIPT5	Honk	2	0x293d	0x322c	explanations	0	0x1062	bye_bye	36
script5:Honk:293d:1	SCRIPT5	Honk	2	0x293d	0x322c	explanations	1	0x0001	talk	36
script5:Honk:293d:2	SCRIPT5	Honk	2	0x293d	0x322c	explanations	2	0x2810	blood	36
script5:Honk:293d:3	SCRIPT5	Honk	2	0x293d	0x322c	explanations	3	0x1ce0	Bob_Morlock	36
script5:Honk:293d:4	SCRIPT5	Honk	2	0x293d	0x322c	explanations	4	0x024d	Honk	36
script5:Honk:293d:5	SCRIPT5	Honk	2	0x293d	0x322c	explanations	5	0x0708	Ark	36
script5:Honk:293d:6	SCRIPT5	Honk	2	0x293d	0x322c	explanations	6	0x3bdc	Ma	36
script5:Honk:293d:7	SCRIPT5	Honk	2	0x293d	0x322c	explanations	7	0x3bdf	Orxx	36
script5:Honk:293d:8	SCRIPT5	Honk	2	0x293d	0x322c	explanations	8	0x05e9	Olga	36
script5:Honk:293d:9	SCRIPT5	Honk	2	0x293d	0x322c	explanations	9	0x3be4	Big_Bang	36
script5:Honk:293d:10	SCRIPT5	Honk	2	0x293d	0x322c	explanations	10	0x3bed	Black_holes	36
script5:Hom:2f34:0	SCRIPT5	Hom	3	0x2f34	0x3f1c	bonjour	0	0x1062	bye_bye	10
script5:Hom:2f34:1	SCRIPT5	Hom	3	0x2f34	0x3f1c	bonjour	1	0x0001	talk	10
script5:Hom:2f34:2	SCRIPT5	Hom	3	0x2f34	0x3f1c	bonjour	2	0x3f24	not_talk	10
script5:Hom:301d:0	SCRIPT5	Hom	3	0x301d	0x0001	talk	0	0x1062	bye_bye	8
script5:Hom:301d:1	SCRIPT5	Hom	3	0x301d	0x0001	talk	1	0x2a86	race	8
script5:Hom:301d:2	SCRIPT5	Hom	3	0x301d	0x0001	talk	2	0x0086	planet	8
script5:Hom:301d:3	SCRIPT5	Hom	3	0x301d	0x0001	talk	3	0x2a7e	science	8
script5:Hom:301d:4	SCRIPT5	Hom	3	0x301d	0x0001	talk	4	0x2a68	politics	8
script5:Hom:301d:5	SCRIPT5	Hom	3	0x301d	0x0001	talk	5	0x2d1d	art	8
script5:Hom:301d:6	SCRIPT5	Hom	3	0x301d	0x0001	talk	6	0x3fb1	consumption	8
script5:Hom:30c9:0	SCRIPT5	Hom	3	0x30c9	0x2a86	race	0	0x0001	talk	2
script5:Hom:30c9:1	SCRIPT5	Hom	3	0x30c9	0x2a86	race	1	0x1062	bye_bye	2
script5:Hom:30c9:2	SCRIPT5	Hom	3	0x30c9	0x2a86	race	2	0x1abb	izwal	2
script5:Hom:30c9:3	SCRIPT5	Hom	3	0x30c9	0x2a86	race	3	0x1ac1	croolis	2
script5:Hom:30c9:4	SCRIPT5	Hom	3	0x30c9	0x2a86	race	4	0x1ab4	slimer	2
script5:Hom:30c9:5	SCRIPT5	Hom	3	0x30c9	0x2a86	race	5	0x4029	tubular_brain	2
script5:Hom:30c9:6	SCRIPT5	Hom	3	0x30c9	0x2a86	race	6	0x2c4e	sinox	2
script5:Hom:30c9:7	SCRIPT5	Hom	3	0x30c9	0x2a86	race	7	0x2c5a	buggol	2
script5:Hom:30c9:8	SCRIPT5	Hom	3	0x30c9	0x2a86	race	8	0x1ac9	migrax	2
script5:Hom:30c9:9	SCRIPT5	Hom	3	0x30c9	0x2a86	race	9	0x225b	ondoyant	2
script5:Hom:3107:0	SCRIPT5	Hom	3	0x3107	0x1abb	izwal	0	0x1062	bye_bye	22
script5:Hom:3107:1	SCRIPT5	Hom	3	0x3107	0x1abb	izwal	1	0x2a86	race	22
script5:Hom:3107:2	SCRIPT5	Hom	3	0x3107	0x1abb	izwal	2	0x0001	talk	22
script5:Hom:3107:3	SCRIPT5	Hom	3	0x3107	0x1abb	izwal	3	0x0086	planet	22
script5:Hom:3107:4	SCRIPT5	Hom	3	0x3107	0x1abb	izwal	4	0x406a	intelligence	22
script5:Hom:3107:5	SCRIPT5	Hom	3	0x3107	0x1abb	izwal	5	0x31d6	food	22
script5:Hom:3107:6	SCRIPT5	Hom	3	0x3107	0x1abb	izwal	6	0x2a7e	science	22
script5:Hom:3348:0	SCRIPT5	Hom	3	0x3348	0x1ac1	croolis	0	0x1062	bye_bye	14
script5:Hom:3348:1	SCRIPT5	Hom	3	0x3348	0x1ac1	croolis	1	0x2a86	race	14
script5:Hom:3348:2	SCRIPT5	Hom	3	0x3348	0x1ac1	croolis	2	0x2a52	war	14
script5:Hom:3348:3	SCRIPT5	Hom	3	0x3348	0x1ac1	croolis	3	0x2a7e	science	14
script5:Hom:3348:4	SCRIPT5	Hom	3	0x3348	0x1ac1	croolis	4	0x41f9	info	14
script5:Hom:3348:5	SCRIPT5	Hom	3	0x3348	0x1ac1	croolis	5	0x14ad	joke	14
script5:Hom:3348:6	SCRIPT5	Hom	3	0x3348	0x1ac1	croolis	6	0x0086	planet	14
script5:Hom:34b0:0	SCRIPT5	Hom	3	0x34b0	0x1ab4	slimer	0	0x1062	bye_bye	18
script5:Hom:34b0:1	SCRIPT5	Hom	3	0x34b0	0x1ab4	slimer	1	0x2a86	race	18
script5:Hom:34b0:2	SCRIPT5	Hom	3	0x34b0	0x1ab4	slimer	2	0x0086	planet	18
script5:Hom:34b0:3	SCRIPT5	Hom	3	0x34b0	0x1ab4	slimer	3	0x2a7e	science	18
script5:Hom:34b0:4	SCRIPT5	Hom	3	0x34b0	0x1ab4	slimer	4	0x2a68	politics	18
script5:Hom:34b0:5	SCRIPT5	Hom	3	0x34b0	0x1ab4	slimer	5	0x191e	yolk	18
script5:Hom:34b0:6	SCRIPT5	Hom	3	0x34b0	0x1ab4	slimer	6	0x41f9	info	18
script5:Hom:3696:0	SCRIPT5	Hom	3	0x3696	0x4029	tubular_brain	0	0x1062	bye_bye	5
script5:Hom:3696:1	SCRIPT5	Hom	3	0x3696	0x4029	tubular_brain	1	0x2395	brain	5
script5:Hom:3696:2	SCRIPT5	Hom	3	0x3696	0x4029	tubular_brain	2	0x41f9	info	5
script5:Hom:3716:0	SCRIPT5	Hom	3	0x3716	0x2c4e	sinox	0	0x1062	bye_bye	5
script5:Hom:3716:1	SCRIPT5	Hom	3	0x3716	0x2c4e	sinox	1	0x2a86	race	5
script5:Hom:3716:2	SCRIPT5	Hom	3	0x3716	0x2c4e	sinox	2	0x2a7e	science	5
script5:Hom:3716:3	SCRIPT5	Hom	3	0x3716	0x2c4e	sinox	3	0x2f52	technology	5
script5:Hom:3716:4	SCRIPT5	Hom	3	0x3716	0x2c4e	sinox	4	0x41f9	info	5
script5:Hom:37a0:0	SCRIPT5	Hom	3	0x37a0	0x1ac9	migrax	0	0x1062	bye_bye	5
script5:Hom:37a0:1	SCRIPT5	Hom	3	0x37a0	0x1ac9	migrax	1	0x2a86	race	5
script5:Hom:37a0:2	SCRIPT5	Hom	3	0x37a0	0x1ac9	migrax	2	0x0001	talk	5
script5:Hom:37a0:3	SCRIPT5	Hom	3	0x37a0	0x1ac9	migrax	3	0x41f9	info	5
script5:Hom:37a0:4	SCRIPT5	Hom	3	0x37a0	0x1ac9	migrax	4	0x1859	murffalos	5
script5:Hom:3826:0	SCRIPT5	Hom	3	0x3826	0x2c5a	buggol	0	0x1062	bye_bye	2
script5:Hom:3826:1	SCRIPT5	Hom	3	0x3826	0x2c5a	buggol	1	0x2a86	race	2
script5:Hom:3826:2	SCRIPT5	Hom	3	0x3826	0x2c5a	buggol	2	0x2a68	politics	2
script5:Hom:3826:3	SCRIPT5	Hom	3	0x3826	0x2c5a	buggol	3	0x41f9	info	2
script5:Hom:3826:4	SCRIPT5	Hom	3	0x3826	0x2c5a	buggol	4	0x14ad	joke	2
script5:Hom:3860:0	SCRIPT5	Hom	3	0x3860	0x225b	ondoyant	0	0x1062	bye_bye	3
script5:Hom:3860:1	SCRIPT5	Hom	3	0x3860	0x225b	ondoyant	1	0x0001	talk	3
script5:Hom:3860:2	SCRIPT5	Hom	3	0x3860	0x225b	ondoyant	2	0x41f9	info	3
script5:Hom:3860:3	SCRIPT5	Hom	3	0x3860	0x225b	ondoyant	3	0x2a71	reproduction	3
script5:Hom:3860:4	SCRIPT5	Hom	3	0x3860	0x225b	ondoyant	4	0x3fb1	consumption	3
script5:Hom:38c0:0	SCRIPT5	Hom	3	0x38c0	0x1859	murffalos	0	0x1062	bye_bye	5
script5:Hom:38c0:1	SCRIPT5	Hom	3	0x38c0	0x1859	murffalos	1	0x0086	planet	5
script5:Hom:38c0:2	SCRIPT5	Hom	3	0x38c0	0x1859	murffalos	2	0x2a71	reproduction	5
script5:Hom:38c0:3	SCRIPT5	Hom	3	0x38c0	0x1859	murffalos	3	0x3fb1	consumption	5
script5:Hom:38c0:4	SCRIPT5	Hom	3	0x38c0	0x1859	murffalos	4	0x41f9	info	5
script5:Hom:394c:0	SCRIPT5	Hom	3	0x394c	0x0086	planet	0	0x1062	bye_bye	19
script5:Hom:394c:1	SCRIPT5	Hom	3	0x394c	0x0086	planet	1	0x0001	talk	19
script5:Hom:394c:2	SCRIPT5	Hom	3	0x394c	0x0086	planet	2	0x1d75	erazor	19
script5:Hom:394c:3	SCRIPT5	Hom	3	0x394c	0x0086	planet	3	0x1c81	mastachok	19
script5:Hom:394c:4	SCRIPT5	Hom	3	0x394c	0x0086	planet	4	0x1c6f	tumul	19
script5:Hom:394c:5	SCRIPT5	Hom	3	0x394c	0x0086	planet	5	0x1d7c	rondo	19
script5:Hom:394c:6	SCRIPT5	Hom	3	0x394c	0x0086	planet	6	0x22ea	cyberock	19
script5:Hom:394c:7	SCRIPT5	Hom	3	0x394c	0x0086	planet	7	0x4533	troma	19
script5:Hom:394c:8	SCRIPT5	Hom	3	0x394c	0x0086	planet	8	0x4539	attrox	19
script5:Hom:3af6:0	SCRIPT5	Hom	3	0x3af6	0x2a5d	television	0	0x1062	bye_bye	5
script5:Hom:3af6:1	SCRIPT5	Hom	3	0x3af6	0x2a5d	television	1	0x41f9	info	5
script5:Hom:3af6:2	SCRIPT5	Hom	3	0x3af6	0x2a5d	television	2	0x3fb1	consumption	5
script5:Hom:3af6:3	SCRIPT5	Hom	3	0x3af6	0x2a5d	television	3	0x2a68	politics	5
script5:Hom:3b82:0	SCRIPT5	Hom	3	0x3b82	0x4688	arts	0	0x1062	bye_bye	4
script5:Hom:3b82:1	SCRIPT5	Hom	3	0x3b82	0x4688	arts	1	0x0001	talk	4
script5:Hom:3b82:2	SCRIPT5	Hom	3	0x3b82	0x4688	arts	2	0x41f9	info	4
script5:Hom:3b82:3	SCRIPT5	Hom	3	0x3b82	0x4688	arts	3	0x3055	painting	4
script5:Hom:3bfe:0	SCRIPT5	Hom	3	0x3bfe	0x2a4c	peace	0	0x1062	bye_bye	4
script5:Hom:3bfe:1	SCRIPT5	Hom	3	0x3bfe	0x2a4c	peace	1	0x2a68	politics	4
script5:Hom:3bfe:2	SCRIPT5	Hom	3	0x3bfe	0x2a4c	peace	2	0x46bc	friendship	4
script5:Hom:3bfe:3	SCRIPT5	Hom	3	0x3bfe	0x2a4c	peace	3	0x1abb	izwal	4
script5:Hom:3c6e:0	SCRIPT5	Hom	3	0x3c6e	0x2a52	war	0	0x1062	bye_bye	3
script5:Hom:3c6e:1	SCRIPT5	Hom	3	0x3c6e	0x2a52	war	1	0x2a68	politics	3
script5:Hom:3c6e:2	SCRIPT5	Hom	3	0x3c6e	0x2a52	war	2	0x1ac1	croolis	3
script5:Hom:3cc0:0	SCRIPT5	Hom	3	0x3cc0	0x2a68	politics	0	0x1062	bye_bye	5
script5:Hom:3cc0:1	SCRIPT5	Hom	3	0x3cc0	0x2a68	politics	1	0x2a86	race	5
script5:Hom:3cc0:2	SCRIPT5	Hom	3	0x3cc0	0x2a68	politics	2	0x1cc3	democracy	5
script5:Hom:3cc0:3	SCRIPT5	Hom	3	0x3cc0	0x2a68	politics	3	0x2a5d	television	5
script5:Hom:3cc0:4	SCRIPT5	Hom	3	0x3cc0	0x2a68	politics	4	0x14ad	joke	5
script5:Hom:3cc0:5	SCRIPT5	Hom	3	0x3cc0	0x2a68	politics	5	0x2a4c	peace	5
script5:Hom:3cc0:6	SCRIPT5	Hom	3	0x3cc0	0x2a68	politics	6	0x2a52	war	5
script5:Hom:3d4e:0	SCRIPT5	Hom	3	0x3d4e	0x2a71	reproduction	0	0x1062	bye_bye	3
script5:Hom:3d4e:1	SCRIPT5	Hom	3	0x3d4e	0x2a71	reproduction	1	0x2a86	race	3
script5:Hom:3d4e:2	SCRIPT5	Hom	3	0x3d4e	0x2a71	reproduction	2	0x1b9f	hom	3
script5:Hom:3d4e:3	SCRIPT5	Hom	3	0x3d4e	0x2a71	reproduction	3	0x225b	ondoyant	3
script5:Hom:3d4e:4	SCRIPT5	Hom	3	0x3d4e	0x2a71	reproduction	4	0x41f9	info	3
